whole name,name,address,price level,types,service type,website,phone number,rating,review count,opening hours,Category
Cheeseboat Hell's Kitchen  greater NYC area,Cheeseboat Hell's Kitchen,"747 9th Ave, New York, NY 10019, USA",2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,https://cheeseboatbk.com/,(646) 684-4214,4.8,506.0,"Monday: 12:00 – 10:00 PM, Tuesday: 12:00 – 10:00 PM, Wednesday: 12:00 – 10:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 10:00 PM",BB1
Olas Coffee Company  greater NYC area,Olas Coffee Company,"495 Lorimer St, Brooklyn, NY 11211, USA",2.0,"['cafe', 'food', 'store', 'point_of_interest', 'establishment']",Unknown,http://www.olascoffeeco.com/?utm_source=gmb&utm_medium=organic,(508) 542-1595,4.8,102.0,"Monday: 7:00 AM – 4:30 PM, Tuesday: 7:00 AM – 4:30 PM, Wednesday: 7:00 AM – 4:30 PM, Thursday: 7:00 AM – 6:00 PM, Friday: 7:00 AM – 6:00 PM, Saturday: 8:00 AM – 6:00 PM, Sunday: 8:00 AM – 4:30 PM",BB2
Cheeseboat Brooklyn  greater NYC area,Cheeseboat,"80 Berry St, Brooklyn, NY 11249, USA",2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,http://www.cheeseboatbk.com/,(929) 295-8401,4.3,953.0,"Monday: 6:00 – 10:00 PM, Tuesday: 6:00 – 10:00 PM, Wednesday: 6:00 – 10:00 PM, Thursday: 6:00 – 10:00 PM, Friday: 4:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 10:00 PM",BB1
Fushimi Williamsburg  greater NYC area,Fushimi Williamsburg,"475 Driggs Ave, Brooklyn, NY 11211, USA",2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,https://fushimiwilliamsburg.com/,(718) 963-2555,4.4,1645.0,"Monday: 11:30 AM – 10:30 PM, Tuesday: 11:30 AM – 10:30 PM, Wednesday: 11:30 AM – 10:30 PM, Thursday: 11:30 AM – 10:30 PM, Friday: 11:30 AM – 11:30 PM, Saturday: 12:00 – 11:30 PM, Sunday: 12:00 – 10:00 PM",BB1
SSAW  greater NYC area,SSAW Brooklyn,"330 S 3rd St, Brooklyn, NY 11211, USA",,"['restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,https://www.instagram.com/ssaw.brooklyn/,,4.3,18.0,"Monday: Closed, Tuesday: 6:00 – 11:00 PM, Wednesday: 6:00 – 11:00 PM, Thursday: 6:00 – 11:00 PM, Friday: 6:00 – 11:00 PM, Saturday: 6:00 – 11:00 PM, Sunday: Closed",BB1
Beco Bar  greater NYC area,Beco,"45 Richardson St, Brooklyn, NY 11211, USA",2.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,http://becobar.com/,,4.6,690.0,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",BB3
Bushwick Grind Cafe  greater NYC area,Bushwick Grind Cafe,"63 Whipple St Unit 1L, Brooklyn, NY 11206, USA",1.0,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",Likely Full Service,https://www.bushwickgrind.com/,(929) 337-6007,4.6,312.0,,BB1
Pie Corps  greater NYC area,Pie Corps,"77 Driggs Ave, Brooklyn, NY 11222, USA",2.0,"['cafe', 'bakery', 'food', 'store', 'point_of_interest', 'establishment']",Unknown,http://www.piecorpsnyc.com/,(347) 799-1669,4.3,157.0,"Monday: 8:00 AM – 6:30 PM, Tuesday: 8:00 AM – 6:30 PM, Wednesday: 8:00 AM – 6:30 PM, Thursday: 8:00 AM – 6:30 PM, Friday: 8:00 AM – 6:30 PM, Saturday: 9:00 AM – 6:30 PM, Sunday: 9:00 AM – 6:30 PM",BB2
Muz Muz Shop & Café  greater NYC area,Muz Muz Shop & Cafè,"296 Graham Ave, Brooklyn, NY 11211, USA",,"['cafe', 'health', 'store', 'food', 'point_of_interest', 'establishment']",Unknown,http://yomuzmuz.com/,(332) 250-6783,5.0,329.0,"Monday: 9:00 AM – 7:00 PM, Tuesday: 9:00 AM – 7:00 PM, Wednesday: 9:00 AM – 7:00 PM, Thursday: 9:00 AM – 7:00 PM, Friday: 9:00 AM – 7:00 PM, Saturday: 9:00 AM – 7:00 PM, Sunday: 9:00 AM – 7:00 PM",BB2
Mariscos El Submarino  greater NYC area,Mariscos El Submarino,"8805 Roosevelt Ave, Jackson Heights, NY 11372, USA",2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,,(718) 685-2780,4.5,646.0,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 11:00 PM, Saturday: 11:00 AM – 11:00 PM, Sunday: 10:00 AM – 10:00 PM",BB1
Westville Williamsburg  greater NYC area,Westville Williamsburg,"658 Driggs Ave, Brooklyn, NY 11211, USA",2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,https://westvillenyc.com/,(347) 305-0403,4.5,85.0,"Monday: 11:30 AM – 10:00 PM, Tuesday: 11:30 AM – 10:00 PM, Wednesday: 11:30 AM – 10:00 PM, Thursday: 11:30 AM – 10:00 PM, Friday: 11:30 AM – 10:00 PM, Saturday: 10:00 AM – 10:00 PM, Sunday: 10:00 AM – 4:00 PM, 5:00 – 10:00 PM",BB1
The Screen Door  greater NYC area,The Screen Door,"145 Driggs Ave, Brooklyn, NY 11222, USA",,"['store', 'food', 'point_of_interest', 'establishment']",Unknown,https://www.thescreendoorbrooklyn.com/,(929) 283-5818,4.9,132.0,,BB2
Kingsland Bar & Grill  greater NYC area,Kingsland Bar & Grill,"269 Norman Ave #3634, Brooklyn, NY 11222, USA",1.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,http://kingslandbk.com/,(718) 383-1900,4.3,367.0,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",BB3
Fulgurances  greater NYC area,Fulgurances,"132 Franklin St, Brooklyn, NY 11222, USA",,"['restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,https://fulgurances.com/en/the-restaurants/fulgurances-laundromat/,(347) 223-4106,4.5,170.0,"Monday: Closed, Tuesday: 5:30 PM – 12:00 AM, Wednesday: 5:30 PM – 12:00 AM, Thursday: 5:30 PM – 12:00 AM, Friday: 5:30 PM – 12:00 AM, Saturday: 5:30 PM – 12:00 AM, Sunday: Closed",BB1
Eavesdrop NYC  greater NYC area,Eavesdrop,"674 Manhattan Ave, Brooklyn, NY 11222, USA",2.0,"['bar', 'point_of_interest', 'establishment']",Unknown,https://www.eavesdrop.nyc/,,4.4,365.0,"Monday: 5:00 PM – 1:00 AM, Tuesday: 5:00 PM – 1:00 AM, Wednesday: 5:00 PM – 1:00 AM, Thursday: 5:00 PM – 1:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 2:00 PM – 2:00 AM, Sunday: 2:00 PM – 1:00 AM",BB3
The Moonlight Mile  greater NYC area,The Moonlight Mile,"200 Franklin St, Brooklyn, NY 11222, USA",2.0,"['bar', 'point_of_interest', 'establishment']",Unknown,http://themoonlightmilegpt.com/,(718) 389-3904,4.7,192.0,"Monday: 4:00 PM – 12:00 AM, Tuesday: 4:00 PM – 12:00 AM, Wednesday: 4:00 PM – 12:00 AM, Thursday: 4:00 PM – 12:00 AM, Friday: 4:00 PM – 12:00 AM, Saturday: 3:00 PM – 12:00 AM, Sunday: 3:00 PM – 12:00 AM",BB3
The Cactus Shop  greater NYC area,The Cactus Shop,"231 Kent Ave, Brooklyn, NY 11249, USA",2.0,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,http://thecactusshopnyc.com/,(347) 749-8474,4.9,280.0,"Monday: Closed, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 1:00 AM, Saturday: 12:00 PM – 1:00 AM, Sunday: 12:00 – 10:00 PM",BB3
Bijan’s  greater NYC area,Bijan's,"81 Hoyt St, Brooklyn, NY 11201, USA",2.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,http://www.bijansbrooklyn.com/,(718) 855-5574,4.3,1038.0,"Monday: 11:00 AM – 12:00 AM, Tuesday: 11:00 AM – 12:00 AM, Wednesday: 11:00 AM – 12:00 AM, Thursday: 11:00 AM – 12:00 AM, Friday: 11:00 AM – 1:00 AM, Saturday: 11:00 AM – 1:00 AM, Sunday: 11:00 AM – 12:00 AM",BB3
Keg & Lantern Brewing Company  greater NYC area,Keg & Lantern Greenpoint,"97 Nassau Ave, Brooklyn, NY 11222, USA",2.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,http://www.kegandlanternbrooklyn.com/,(718) 389-5050,4.4,685.0,"Monday: 11:00 AM – 2:00 AM, Tuesday: 11:00 AM – 2:00 AM, Wednesday: 11:00 AM – 2:00 AM, Thursday: 11:00 AM – 2:00 AM, Friday: 11:00 AM – 4:00 AM, Saturday: 11:00 AM – 4:00 AM, Sunday: 11:00 AM – 2:00 AM",BB3
Momo Sushi Shack  greater NYC area,Momo Sushi Shack,"43 Bogart St, Brooklyn, NY 11206, USA",2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,http://momosushishack.com/,(718) 418-6666,4.4,455.0,"Monday: Closed, Tuesday: 5:00 – 10:00 PM, Wednesday: 5:00 – 10:00 PM, Thursday: 5:00 – 10:00 PM, Friday: 5:00 – 10:00 PM, Saturday: 5:00 – 10:00 PM, Sunday: 5:00 – 10:00 PM",BB1
Fred's Dog House  greater NYC area,Fred's Dog House,"354 Grand St, Brooklyn, NY 11211, USA",,"['bar', 'point_of_interest', 'establishment']",Unknown,https://fredsdoghouse.com/,(917) 384-5035,5.0,36.0,"Monday: Closed, Tuesday: 6:00 PM – 1:00 AM, Wednesday: 6:00 PM – 1:00 AM, Thursday: 6:00 PM – 2:00 AM, Friday: 6:00 PM – 2:00 AM, Saturday: 6:00 PM – 2:00 AM, Sunday: Closed",BB3
The Exley  greater NYC area,The Exley,"1 Jackson St, Brooklyn, NY 11211, USA",2.0,"['bar', 'point_of_interest', 'establishment']",Unknown,http://www.theexley.com/,(917) 909-1652,4.5,161.0,"Monday: 4:00 PM – 2:00 AM, Tuesday: 4:00 PM – 2:00 AM, Wednesday: 4:00 PM – 2:00 AM, Thursday: 4:00 PM – 2:00 AM, Friday: 4:00 PM – 4:00 AM, Saturday: 2:00 PM – 4:00 AM, Sunday: 2:00 PM – 2:00 AM",BB3
Kini wine bar  greater NYC area,Kini wine bar,"550 Metropolitan Ave, Brooklyn, NY 11211, USA",,"['bar', 'point_of_interest', 'establishment']",Unknown,http://kinibk.com/,(332) 240-7038,5.0,65.0,"Monday: Closed, Tuesday: 4:00 – 11:00 PM, Wednesday: 4:00 – 11:00 PM, Thursday: 4:00 – 11:00 PM, Friday: 4:00 PM – 12:00 AM, Saturday: 4:00 PM – 12:00 AM, Sunday: Closed",BB3
The Charleston  greater NYC area,The Charleston,"174 Bedford Ave, Brooklyn, NY 11211, USA",1.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,http://charlestonbarbrooklyn.com/,(718) 599-9599,4.3,691.0,"Monday: 3:00 PM – 3:00 AM, Tuesday: 3:00 PM – 3:00 AM, Wednesday: 3:00 PM – 3:00 AM, Thursday: 3:00 PM – 4:00 AM, Friday: 3:00 PM – 4:00 AM, Saturday: 12:00 PM – 4:00 AM, Sunday: 12:00 PM – 3:00 AM",BB3
Spuyten Duyvil  greater NYC area,Spuyten Duyvil,"Spuyten Duyvil, Bronx, NY 10463, USA",,"['neighborhood', 'political']",Unknown,,,,,,Not a restaurant
Coast and Valley  greater NYC area,Coast and Valley,"587 Manhattan Ave, Brooklyn, NY 11222, USA",,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,https://www.coastandvalleywine.com/,(917) 838-7559,4.8,128.0,,BB3
STOWAWAY  greater NYC area,STOWAWAY,"159 Greenpoint Ave, Brooklyn, NY 11222, USA",2.0,"['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']",Likely Full Service,http://www.stowawaynyc.com/,(917) 612-3260,4.5,160.0,"Monday: Closed, Tuesday: Closed, Wednesday: 9:00 AM – 10:00 PM, Thursday: 9:00 AM – 10:00 PM, Friday: 9:00 AM – 10:00 PM, Saturday: 9:00 AM – 10:00 PM, Sunday: 10:00 AM – 10:00 PM",BB1
Baker's Dozen  greater NYC area,Baker's Dozen,"788 Manhattan Ave, Brooklyn, NY 11222, USA",1.0,"['meal_delivery', 'bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",Likely Full Service,http://bakersdozengreenpoint.com/,(718) 349-2222,4.4,408.0,"Monday: 6:00 AM – 3:00 PM, Tuesday: 6:00 AM – 3:00 PM, Wednesday: 6:00 AM – 3:00 PM, Thursday: 6:00 AM – 3:00 PM, Friday: 6:00 AM – 3:00 PM, Saturday: 6:00 AM – 3:00 PM, Sunday: 6:00 AM – 3:00 PM",BB1
Tabaré  greater NYC area,Tabaré Williamsburg,"221 S 1st St, Brooklyn, NY 11211, USA",2.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,http://www.tabarenyc.com/,(347) 335-0187,4.6,953.0,"Monday: 5:00 – 11:00 PM, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 PM – 12:00 AM, Saturday: 12:00 – 4:00 PM, 5:00 PM – 12:30 AM, Sunday: 12:00 – 4:00 PM, 5:00 PM – 12:00 AM",BB3
Pizzette  greater NYC area,Pizzette,"191 Graham Ave, Brooklyn, NY 11206, USA",2.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,https://www.pizzettebk.com/,(917) 909-1555,4.4,166.0,"Monday: 4:00 – 10:00 PM, Tuesday: Closed, Wednesday: 4:00 – 10:00 PM, Thursday: 4:00 – 10:00 PM, Friday: 4:00 – 11:00 PM, Saturday: 1:00 – 11:00 PM, Sunday: 12:00 – 10:00 PM",BB3
Il Passatore  greater NYC area,Il Passatore,"14 Bushwick Ave, Brooklyn, NY 11211, USA",2.0,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",Quick Service,https://ilpassatorebrooklyn.com/,(718) 963-3100,4.5,330.0,"Monday: 5:00 – 10:00 PM, Tuesday: 5:00 – 10:00 PM, Wednesday: 5:00 – 10:00 PM, Thursday: 5:00 – 10:00 PM, Friday: 5:00 – 10:00 PM, Saturday: 5:00 – 10:00 PM, Sunday: 5:00 – 10:00 PM",BB1
Martha's Country Bakery  greater NYC area,Martha's Country Bakery,"263 Bedford Ave, Brooklyn, NY 11211, USA",2.0,"['bakery', 'point_of_interest', 'store', 'food', 'establishment']",Unknown,http://marthascountrybakery.com/,(718) 599-0900,4.6,4314.0,"Monday: 6:00 AM – 12:00 AM, Tuesday: 6:00 AM – 12:00 AM, Wednesday: 6:00 AM – 12:00 AM, Thursday: 6:00 AM – 12:00 AM, Friday: 6:00 AM – 1:00 AM, Saturday: 6:00 AM – 1:00 AM, Sunday: 6:00 AM – 12:00 AM",BB2
hanksbrooklyn.com  greater NYC area,Hank’s Bar,"613 Bushwick Ave, Brooklyn, NY 11206, USA",,"['bar', 'point_of_interest', 'establishment']",Unknown,http://www.hanksbrooklyn.com/,(929) 210-0611,4.8,28.0,"Monday: 4:00 PM – 2:00 AM, Tuesday: 4:00 PM – 2:00 AM, Wednesday: 4:00 PM – 2:00 AM, Thursday: 4:00 PM – 2:00 AM, Friday: 4:00 PM – 2:00 AM, Saturday: 2:00 PM – 2:00 AM, Sunday: 2:00 PM – 12:00 AM",BB3
Santa Fe BK  greater NYC area,Santa Fe BK,"178 N 8th St, Brooklyn, NY 11211, USA",2.0,"['restaurant', 'point_of_interest', 'food', 'establishment']",Likely Full Service,http://santafebk.com/,(347) 304-1759,4.8,449.0,"Monday: 8:00 AM – 3:00 PM, Tuesday: 8:00 AM – 3:00 PM, 5:00 – 10:00 PM, Wednesday: 8:00 AM – 3:00 PM, 5:00 – 10:00 PM, Thursday: 8:00 AM – 3:00 PM, 5:00 – 10:00 PM, Friday: 8:00 AM – 3:00 PM, 5:00 – 11:00 PM, Saturday: 8:00 AM – 3:00 PM, 5:00 – 11:00 PM, Sunday: 8:00 AM – 3:00 PM, 5:00 – 10:00 PM",BB1
Iona  greater NYC area,Iona,"180 Grand St, Brooklyn, NY 11211, USA",1.0,"['bar', 'point_of_interest', 'establishment']",Unknown,http://ionabrooklyn.com/,(718) 384-5008,4.5,344.0,"Monday: 1:00 PM – 2:00 AM, Tuesday: 1:00 PM – 2:00 AM, Wednesday: 1:00 PM – 2:00 AM, Thursday: 1:00 PM – 4:00 AM, Friday: 1:00 PM – 4:00 AM, Saturday: 12:00 PM – 4:00 AM, Sunday: 12:00 PM – 2:00 AM",BB3
K-Top Chicken  greater NYC area,Pearl Kitchen (K-Top),"639 Driggs Ave, Brooklyn, NY 11211, USA",2.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,,(917) 909-1498,4.7,213.0,"Monday: Closed, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",BB1
Radio Bakery  greater NYC area,Radio Bakery,"135 India St, Brooklyn, NY 11222, USA",,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']",Unknown,http://radiobakery.nyc/,,4.6,516.0,"Monday: 7:30 AM – 3:30 PM, Tuesday: 7:30 AM – 3:30 PM, Wednesday: 7:30 AM – 3:30 PM, Thursday: 7:30 AM – 3:30 PM, Friday: 7:30 AM – 3:30 PM, Saturday: 7:30 AM – 3:30 PM, Sunday: 7:30 AM – 3:30 PM",BB2
Black Rabbit  greater NYC area,Black Rabbit,"91 Greenpoint Ave, Brooklyn, NY 11222, USA",2.0,"['bar', 'point_of_interest', 'establishment']",Unknown,https://www.blackrabbitbar.com/,(718) 349-1595,4.4,287.0,"Monday: 4:00 PM – 2:00 AM, Tuesday: 4:00 PM – 2:00 AM, Wednesday: 4:00 PM – 2:00 AM, Thursday: 4:00 PM – 2:00 AM, Friday: 4:00 PM – 4:00 AM, Saturday: 2:00 PM – 4:00 AM, Sunday: 2:00 PM – 2:00 AM",BB3
Marlow & Sons  greater NYC area,Marlow & Sons,"81 Broadway, Brooklyn, NY 11249, USA",3.0,"['restaurant', 'bar', 'cafe', 'food', 'store', 'point_of_interest', 'establishment']",Full Service,http://marlowandsons.com/,(718) 384-1441,4.4,596.0,"Monday: 8:00 AM – 4:00 PM, Tuesday: 8:00 AM – 4:00 PM, Wednesday: 8:00 AM – 4:00 PM, Thursday: 8:00 AM – 4:00 PM, Friday: 8:00 AM – 5:00 PM, Saturday: 8:00 AM – 5:00 PM, Sunday: 8:00 AM – 5:00 PM",BB3
Boardroom C  greater NYC area,Boardroom C,"369 Leonard St, Brooklyn, NY 11211, USA",2.0,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,https://boardroomc.com/,(929) 668-5436,4.8,114.0,"Monday: 5:00 PM – 12:00 AM, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 1:00 AM, Friday: 5:00 PM – 1:00 AM, Saturday: 11:00 AM – 1:00 AM, Sunday: 11:00 AM – 12:00 AM",BB3
Bersi Ethiopian Restaurant  greater NYC area,Bersi Ethiopian Restaurant,"1049 Manhattan Ave, Brooklyn, NY 11222, USA",,"['restaurant', 'food', 'point_of_interest', 'establishment']",Likely Full Service,,(347) 335-0920,4.8,156.0,"Monday: Closed, Tuesday: 12:30 – 10:00 PM, Wednesday: 12:30 – 10:00 PM, Thursday: 12:30 – 10:00 PM, Friday: 12:30 – 10:00 PM, Saturday: 12:30 – 10:00 PM, Sunday: 12:30 – 10:00 PM",BB1
hudabk.com  greater NYC area,"David A. Hudak Jr., LLC","21 Norz Dr, Hillsborough Township, NJ 08844, USA",,"['accounting', 'finance', 'point_of_interest', 'establishment']",Unknown,https://hudakcpa.com/contact.php,(908) 229-0883,5.0,1.0,"Monday: 10:00 AM – 5:00 PM, Tuesday: 10:00 AM – 5:00 PM, Wednesday: 10:00 AM – 5:00 PM, Thursday: 10:00 AM – 5:00 PM, Friday: 10:00 AM – 5:00 PM, Saturday: Closed, Sunday: Closed",Not a restaurant
